companyid,companyname,n_sentences,mean_p_positive,mean_p_negative,mean_p_neutral,mean_sentiment,std_sentiment,pct_negative,pct_neutral,pct_positive,ratio_strong_negative,ratio_strong_positive
90323,"F5, Inc.",442,0.39615568605133616,0.08725333113825935,0.5165909869929278,0.3089023549130768,0.4735084225937041,0.06561085972850679,0.5542986425339367,0.38009049773755654,0.06334841628959276,0.3733031674208145
90442,"HealthStream, Inc.",501,0.3395059550396667,0.05978076556184424,0.6007132781725265,0.27972518947782243,0.3867457625820913,0.041916167664670656,0.6646706586826348,0.2934131736526946,0.033932135728542916,0.29141716566866266
92816,adidas AG,508,0.32728141304435515,0.05896995847084097,0.6137486319644303,0.2683114545735142,0.37727839146245684,0.03543307086614173,0.6712598425196851,0.2933070866141732,0.03346456692913386,0.29133858267716534
93196,"TTM Technologies, Inc.",224,0.3102007753643972,0.2003106393219371,0.4894885831454303,0.10989013604246013,0.5568582659279429,0.1875,0.5401785714285714,0.27232142857142855,0.18303571428571427,0.26785714285714285
93425,CACI International Inc,287,0.36867517602827904,0.0458754110490767,0.5854494162293261,0.3227997649792024,0.38767165158330813,0.017421602787456445,0.627177700348432,0.3554006968641115,0.017421602787456445,0.34494773519163763
93933,"ON24, Inc.",293,0.48771693623933066,0.12567034415080636,0.38661271870555836,0.3620465920885243,0.5641467756288698,0.11604095563139932,0.3924914675767918,0.49146757679180886,0.10921501706484642,0.49146757679180886
96078,Jabil Inc.,354,0.35096398660634237,0.08520169793707082,0.563834318722793,0.2657622886692716,0.4461127977757659,0.06497175141242938,0.5988700564971752,0.3361581920903955,0.059322033898305086,0.327683615819209
96079,Viavi Solutions Inc.,219,0.2527828907964062,0.21016141309373115,0.5370556940898707,0.042621477702675076,0.539999979764125,0.1963470319634703,0.6118721461187214,0.1917808219178082,0.1917808219178082,0.1917808219178082
97706,"Blackbaud, Inc.",200,0.4295856566214934,0.10840929385507479,0.4620050426619127,0.3211763627664186,0.5074813161617759,0.105,0.455,0.44,0.085,0.435
97999,Teradata Corporation,295,0.49961326002001255,0.04869026169496573,0.4516964772242611,0.45092299832504684,0.4177441671129993,0.03389830508474576,0.45084745762711864,0.5152542372881356,0.03389830508474576,0.5084745762711864
99186,"Motorola Solutions, Inc.",279,0.479253887405826,0.05849000233255567,0.462256112419683,0.42076388507327034,0.44355617413878495,0.043010752688172046,0.46953405017921146,0.4874551971326165,0.03942652329749104,0.4874551971326165
102348,Plexus Corp.,284,0.4885114549272235,0.11908129746468187,0.39240724675055644,0.3694301574625416,0.5458848227763927,0.09859154929577464,0.40492957746478875,0.4964788732394366,0.09507042253521127,0.4894366197183099
103599,Xerox Holdings Corporation,265,0.3725135834184739,0.2072380246998707,0.42024839109618145,0.16527555871860317,0.632532588945102,0.19245283018867926,0.4490566037735849,0.3584905660377358,0.18867924528301888,0.3584905660377358
103678,"Becton, Dickinson and Company",350,0.5048749869050724,0.06995518260768481,0.425169826777918,0.4349198042973876,0.46165655867929584,0.054285714285714284,0.4257142857142857,0.52,0.054285714285714284,0.5114285714285715
105448,Infineon Technologies AG,449,0.334650420915659,0.17884731906070012,0.4865022615046305,0.15580310185495888,0.5665581125852223,0.15367483296213807,0.5211581291759465,0.32516703786191536,0.15367483296213807,0.3184855233853007
110741,"Leidos Holdings, Inc.",365,0.4945311954908379,0.058896390964876706,0.4465724142753098,0.4356348045259612,0.4379817085677697,0.03561643835616438,0.4767123287671233,0.4876712328767123,0.03561643835616438,0.4849315068493151
111756,Sohu.com Limited,94,0.3170027895681956,0.1624073333483427,0.5205898696279272,0.15459545621985293,0.5332758284530192,0.1702127659574468,0.5319148936170213,0.2978723404255319,0.1595744680851064,0.2978723404255319
112350,International Business Machines Corporation,352,0.4428205888120415,0.10459986012111502,0.4525795533025468,0.3382207286909265,0.5315839143775218,0.09090909090909091,0.4659090909090909,0.4431818181818182,0.08806818181818182,0.4403409090909091
119902,"Autodesk, Inc.",349,0.3777612123910583,0.07970326451216438,0.5425355190886211,0.29805794787889395,0.4609121666037938,0.05157593123209169,0.5959885386819485,0.3524355300859599,0.05157593123209169,0.3467048710601719
125618,"Qualys, Inc.",284,0.3650855936083785,0.07740015228128087,0.5575142527674652,0.28768544132709767,0.4380560580083841,0.056338028169014086,0.6056338028169014,0.3380281690140845,0.0528169014084507,0.3345070422535211
127282,"MicroVision, Inc.",447,0.1858575884784078,0.05720493510590504,0.7569374732206465,0.12865265337250276,0.30960180420948236,0.029082774049217,0.8366890380313199,0.1342281879194631,0.029082774049217,0.1342281879194631
140283,Texas Instruments Incorporated,318,0.2438577675310391,0.1622242789683313,0.5939179511606084,0.08163348856270781,0.47317463672274496,0.14150943396226415,0.6446540880503144,0.2138364779874214,0.1320754716981132,0.20754716981132076
166754,"NETGEAR, Inc.",216,0.46066233053743083,0.11735693848027882,0.42198073237927425,0.343305392057152,0.542499580298481,0.10648148148148148,0.4305555555555556,0.46296296296296297,0.10648148148148148,0.4583333333333333
169308,NCR Voyix Corporation,337,0.37110906607369154,0.08892222072580934,0.5399687137863757,0.2821868453478822,0.46055100389917764,0.08011869436201781,0.56973293768546,0.35014836795252224,0.0712166172106825,0.34421364985163205
205573,Nokia Oyj,373,0.402975196800327,0.11484320595705677,0.48218159782063547,0.28813199084327024,0.5281415834024017,0.09651474530831099,0.5013404825737265,0.40214477211796246,0.09651474530831099,0.39946380697050937
247156,"Clearfield, Inc.",55,0.4126714031466029,0.15674549596892162,0.43058309839530423,0.25592590717768127,0.5733026583775243,0.14545454545454545,0.43636363636363634,0.41818181818181815,0.14545454545454545,0.41818181818181815
251230,"Applied Materials, Inc.",295,0.4549843423179019,0.09021044762457832,0.4548052177843401,0.3647738946933236,0.49724505106631317,0.07457627118644068,0.47796610169491527,0.44745762711864406,0.0711864406779661,0.4406779661016949
255180,"Benchmark Electronics, Inc.",210,0.45261148418565944,0.1267570810259453,0.42063143090123223,0.32585440315971415,0.5684242089862889,0.10476190476190476,0.4380952380952381,0.45714285714285713,0.10476190476190476,0.4523809523809524
258010,CTS Corporation,171,0.525692321422744,0.13688182217281378,0.337425853801096,0.3888104992499303,0.5757238894000001,0.12280701754385964,0.3157894736842105,0.5614035087719298,0.12280701754385964,0.5614035087719298
260583,Chemed Corporation,240,0.33215399949306934,0.18560004418638223,0.4822459582821466,0.14655395530668708,0.5768842085752248,0.1625,0.5125,0.325,0.1625,0.3125
262961,Comtech Telecommunications Corp.,346,0.3322784786484059,0.14873194192923778,0.5189895783416453,0.18354653671916812,0.5297156216636836,0.13872832369942195,0.546242774566474,0.315028901734104,0.13872832369942195,0.3092485549132948
266017,Dell Technologies Inc.,357,0.4512090370990336,0.09212991340263259,0.45666104810787184,0.359079123696401,0.49862183663740195,0.07563025210084033,0.484593837535014,0.43977591036414565,0.07282913165266107,0.4369747899159664
266694,Digi International Inc.,112,0.40054700698237866,0.08594787253865174,0.5135051215267075,0.31459913444372695,0.45235586903484853,0.05357142857142857,0.5625,0.38392857142857145,0.05357142857142857,0.375
266767,"Diebold Nixdorf, Incorporated",228,0.49521448699299964,0.10539686529112882,0.3993886431818011,0.38981762170187084,0.5267081274646573,0.07456140350877193,0.41228070175438597,0.5131578947368421,0.07456140350877193,0.5043859649122807
266907,Diodes Incorporated,238,0.3448094774679351,0.15222307884314357,0.5029674482790112,0.19258639862479157,0.546448082612609,0.13445378151260504,0.5294117647058824,0.33613445378151263,0.13025210084033614,0.3277310924369748
269706,Telefonaktiebolaget LM Ericsson (publ),377,0.33417398828286826,0.09228196775105928,0.5735440434151841,0.24189202053180897,0.44796230558106626,0.07427055702917772,0.623342175066313,0.30238726790450926,0.06631299734748011,0.29442970822281167
269960,ESCO Technologies Inc.,186,0.4403623545702587,0.1129694028822605,0.4466682410428441,0.3273929516879982,0.5305850666667341,0.08602150537634409,0.4731182795698925,0.44086021505376344,0.08602150537634409,0.42473118279569894
273729,"Franklin Electric Co., Inc.",293,0.4115420630258912,0.19654022321524575,0.3919177144994711,0.2150018398106454,0.6038631257749867,0.19112627986348124,0.4061433447098976,0.40273037542662116,0.18088737201365188,0.39590443686006827
277617,"Jack Henry & Associates, Inc.",398,0.37901250182665025,0.10175351603026853,0.5192339767084162,0.2772589857963817,0.47873961842147705,0.08793969849246232,0.550251256281407,0.36180904522613067,0.07788944723618091,0.3592964824120603
279750,Hubbell Incorporated,280,0.454836907277682,0.08925618628605402,0.45590690639801323,0.36558072099162797,0.49147357183641904,0.07142857142857142,0.4642857142857143,0.4642857142857143,0.06785714285714285,0.45714285714285713
283588,"Kulicke and Soffa Industries, Inc.",231,0.44390020041738626,0.057338689663548235,0.49876111366854603,0.386561510753838,0.44056853812663643,0.03463203463203463,0.5324675324675324,0.4329004329004329,0.03463203463203463,0.42424242424242425
284137,Lattice Semiconductor Corporation,316,0.4049354410830508,0.0818133264429325,0.5132512276980413,0.3231221146401183,0.4455083568598702,0.07278481012658228,0.5411392405063291,0.3860759493670886,0.06645569620253164,0.37341772151898733
287585,"Methode Electronics, Inc.",244,0.37739214076294153,0.16409694289475618,0.4585109149586776,0.21329519786818532,0.5757993939746865,0.14754098360655737,0.47950819672131145,0.3729508196721312,0.14754098360655737,0.3729508196721312
288586,"Mitek Systems, Inc.",321,0.41338552674423684,0.08437168112929876,0.5022427885738024,0.32901384561493807,0.4704399404778586,0.06230529595015576,0.5327102803738317,0.40498442367601245,0.059190031152647975,0.3894080996884735
289030,"Micron Technology, Inc.",319,0.48139116037228263,0.1527622086813434,0.3658466273480822,0.32862895169093925,0.5979008135045661,0.15047021943573669,0.3542319749216301,0.4952978056426332,0.14733542319749215,0.4952978056426332
289814,"Napco Security Technologies, Inc.",341,0.28814765688201244,0.10136950546684416,0.6104828385619824,0.18677815141516826,0.43674743490226897,0.07331378299120235,0.6803519061583577,0.24633431085043989,0.07038123167155426,0.2434017595307918
296511,"Photronics, Inc.",152,0.42819682350320937,0.10460003104832906,0.4672031449031477,0.3235967924548803,0.5047665387013478,0.09868421052631579,0.506578947368421,0.39473684210526316,0.09210526315789473,0.39473684210526316
297018,Pitney Bowes Inc.,251,0.4141585996070231,0.13885199068581677,0.44698940789275077,0.27530660892120634,0.5488481090033195,0.13545816733067728,0.44223107569721115,0.42231075697211157,0.12749003984063745,0.41832669322709165
297147,"Agilysys, Inc.",342,0.4324242105470611,0.12468260177547297,0.4428931866059003,0.3077416087715881,0.5179372609735166,0.11695906432748537,0.4590643274853801,0.4239766081871345,0.10818713450292397,0.41812865497076024
308402,3D Systems Corporation,395,0.39205221062691153,0.12767144599340008,0.4802763418518478,0.26438076463351146,0.5207381954735821,0.11645569620253164,0.5037974683544304,0.379746835443038,0.11139240506329114,0.379746835443038
309821,"Tyler Technologies, Inc.",366,0.3155157231405133,0.09119078222423019,0.5932934927102688,0.22432494091628313,0.43260736197198757,0.060109289617486336,0.6584699453551912,0.2814207650273224,0.0546448087431694,0.27595628415300544
310310,Unisys Corporation,389,0.4306859518078115,0.11805210136844367,0.451261945016165,0.31263385043936787,0.5284401313778627,0.10282776349614396,0.4730077120822622,0.4241645244215938,0.10025706940874037,0.4138817480719794
311959,Vicor Corporation,208,0.24462624973742864,0.13976586247624184,0.6156078852095211,0.1048603872611868,0.46020907498947156,0.11538461538461539,0.6682692307692307,0.21634615384615385,0.11538461538461539,0.21153846153846154
312427,"Vishay Intertechnology, Inc.",275,0.3482389128462157,0.17761001909321006,0.47415107122537764,0.1706288937530057,0.5754377789721169,0.16727272727272727,0.5054545454545455,0.32727272727272727,0.16363636363636364,0.32727272727272727
314057,Western Digital Corporation,355,0.3469564022338936,0.08122711657664515,0.5718164821981754,0.26572928565724846,0.45356710990378973,0.059154929577464786,0.6422535211267606,0.29859154929577464,0.056338028169014086,0.29577464788732394
314690,"Woodward, Inc.",350,0.386401451913906,0.16377110111261053,0.44982744824407356,0.22263035080129548,0.5643439651340155,0.15714285714285714,0.45714285714285713,0.38571428571428573,0.15428571428571428,0.37714285714285717
328513,Gilat Satellite Networks Ltd.,213,0.4169047608744231,0.10607694139039503,0.4770182978510507,0.31082781948402805,0.5185707911358585,0.09859154929577464,0.5211267605633803,0.38028169014084506,0.09859154929577464,0.38028169014084506
330019,Innodata Inc.,210,0.4247898639623253,0.04599488574257564,0.5292152588920934,0.37879497821974967,0.40651891684819524,0.023809523809523808,0.5714285714285714,0.40476190476190477,0.023809523809523808,0.3904761904761905
331231,Tower Semiconductor Ltd.,248,0.35398301856231784,0.07283341132983144,0.5731835766064544,0.2811496072324864,0.42882275780545986,0.04838709677419355,0.6088709677419355,0.34274193548387094,0.04838709677419355,0.34274193548387094
331298,Methanex Corporation,186,0.29336032319453453,0.1487213686378973,0.5579183018335732,0.14463895455663722,0.4850338310619285,0.12365591397849462,0.6021505376344086,0.27419354838709675,0.12365591397849462,0.25806451612903225
332124,"FuelCell Energy, Inc.",223,0.4557934710442719,0.10657490481467993,0.4376316271939486,0.34921856622959196,0.5260831772220596,0.09417040358744394,0.4260089686098655,0.4798206278026906,0.09417040358744394,0.47533632286995514
332700,CDW Corporation,352,0.34106810755540873,0.22065202917226337,0.4382798597481186,0.12041607838314534,0.6012711164683678,0.21306818181818182,0.45454545454545453,0.33238636363636365,0.20738636363636365,0.32386363636363635
332752,"ADTRAN Holdings, Inc.",250,0.32032746148854496,0.1059117423929274,0.5737608022615314,0.21441571909561755,0.4632336742308102,0.068,0.632,0.3,0.068,0.3
336930,"Insight Enterprises, Inc.",254,0.4074614911035847,0.17717911594539998,0.4153593970888008,0.23028237515818475,0.5938499951625695,0.1732283464566929,0.41338582677165353,0.41338582677165353,0.16929133858267717,0.4094488188976378
342660,"Socket Mobile, Inc.",64,0.42982046541874297,0.16300484676321503,0.4071746915433323,0.26681561865552794,0.5921741754639991,0.15625,0.390625,0.453125,0.15625,0.453125
343596,"Advanced Energy Industries, Inc.",331,0.4407975277413257,0.16135063191898324,0.39785184350506236,0.27944689582234244,0.5789026658683617,0.13897280966767372,0.41389728096676737,0.4471299093655589,0.13595166163141995,0.4380664652567976
347669,FactSet Research Systems Inc.,400,0.46971956435008905,0.07821596998488531,0.452064464231953,0.39150359436520377,0.47852559962842606,0.055,0.4575,0.4875,0.05,0.48
350216,Pegasystems Inc.,386,0.30777739590381326,0.08446767907155378,0.6077549259607811,0.22330971683225947,0.42334193660097935,0.06217616580310881,0.6658031088082902,0.27202072538860106,0.05958549222797927,0.27202072538860106
355279,"Match Group, Inc.",364,0.38721667387098035,0.15734193287278106,0.45544138926357686,0.22987474099819927,0.5669440866040596,0.14835164835164835,0.4835164835164835,0.36813186813186816,0.14835164835164835,0.36538461538461536
362956,"8x8, Inc.",346,0.38262492316005203,0.0976807647828831,0.5196943168361494,0.2849441583771689,0.4810008110488098,0.08092485549132948,0.5433526011560693,0.37572254335260113,0.06936416184971098,0.3699421965317919
366230,"OSI Systems, Inc.",284,0.42435726111190736,0.08407633720477387,0.4915664060513528,0.3402809239071335,0.4734745422184408,0.05985915492957746,0.528169014084507,0.4119718309859155,0.05985915492957746,0.4119718309859155
370217,Sapiens International Corporation N.V.,264,0.41130286272241257,0.11045493276712175,0.4782422069657707,0.3008479299552908,0.5154095364345326,0.09848484848484848,0.4810606060606061,0.42045454545454547,0.09090909090909091,0.4166666666666667
371281,"Take-Two Interactive Software, Inc.",358,0.3789421052661563,0.07085641558469383,0.5502014768377529,0.3080856896814625,0.4364137525150413,0.05027932960893855,0.5921787709497207,0.3575418994413408,0.05027932960893855,0.3547486033519553
376921,"Mercury Systems, Inc.",219,0.432710968321572,0.17409884688959001,0.3931901806361599,0.258612121431982,0.59508215855223,0.1461187214611872,0.4200913242009132,0.4337899543378995,0.1461187214611872,0.4292237442922374
380075,Taiwan Semiconductor Manufacturing Company Limited,421,0.2983865015443211,0.06271558350080407,0.6388979135899674,0.23567091804351703,0.4179311639064511,0.03800475059382423,0.6935866983372921,0.2684085510688836,0.035629453681710214,0.2684085510688836
380864,"PC Connection, Inc.",193,0.41137723046851976,0.17023080210273825,0.4183919679402456,0.2411464283657815,0.597466434198413,0.14507772020725387,0.45077720207253885,0.40414507772020725,0.14507772020725387,0.40414507772020725
382975,"Manhattan Associates, Inc.",261,0.41175105757083585,0.08060758960900749,0.50764134981566,0.33114346796182836,0.47698781946393287,0.06130268199233716,0.5363984674329502,0.40229885057471265,0.05747126436781609,0.40229885057471265
383981,"AXT, Inc.",185,0.3497114947971863,0.17560452934656595,0.4746839770996893,0.17410696545062032,0.5701953025502086,0.15135135135135136,0.4972972972972973,0.35135135135135137,0.15135135135135136,0.34594594594594597
385488,OneSpan Inc.,194,0.4208266007373129,0.1454689252723162,0.4337044705147135,0.2753576754649967,0.5595681772967354,0.13402061855670103,0.4690721649484536,0.39690721649484534,0.12371134020618557,0.3917525773195876
386024,Cognizant Technology Solutions Corporation,385,0.48414401803407575,0.06315866803581065,0.45269731793359114,0.4209853499982651,0.4530873235644019,0.04415584415584416,0.4675324675324675,0.4883116883116883,0.03896103896103896,0.4857142857142857
388005,Logitech International S.A.,262,0.41414726334304075,0.08685560418356864,0.4989971293577256,0.32729165915947206,0.4592949040404072,0.0648854961832061,0.5419847328244275,0.3931297709923664,0.05725190839694656,0.38549618320610685
391070,Universal Display Corporation,124,0.3833951608938796,0.12357163576469306,0.4930332096203441,0.25982352512918655,0.5117033960393516,0.11290322580645161,0.49193548387096775,0.3951612903225806,0.11290322580645161,0.3870967741935484
391687,Citigroup Inc.,505,0.4194179674942452,0.09160571958648392,0.48897631158591204,0.3278122479077613,0.49393701218722075,0.07524752475247524,0.5287128712871287,0.39603960396039606,0.07128712871287128,0.3920792079207921
398006,Infosys Limited,314,0.39535242293599493,0.09621496153639475,0.5084326166220626,0.2991374613996002,0.4878141448245258,0.0732484076433121,0.5382165605095541,0.3885350318471338,0.06369426751592357,0.3821656050955414
399960,BlackBerry Limited,238,0.4560863139154781,0.05434281853645915,0.4895708649223592,0.40174349537901893,0.4427215821618357,0.037815126050420166,0.5084033613445378,0.453781512605042,0.029411764705882353,0.453781512605042
400346,"Cantaloupe, Inc.",164,0.38741082952516837,0.08173004264954659,0.5308591270387718,0.3056807868756218,0.4598835262948635,0.06707317073170732,0.5670731707317073,0.36585365853658536,0.06097560975609756,0.35365853658536583
401890,Quantum Corporation,158,0.3855436070250418,0.1613823462755101,0.4530740539967731,0.2241612607495317,0.5438827231544432,0.1518987341772152,0.4620253164556962,0.3860759493670886,0.13291139240506328,0.3670886075949367
405483,Plug Power Inc.,391,0.3413821847185188,0.052910058778208084,0.6057077524254618,0.2884721259403107,0.390025276588235,0.030690537084398978,0.639386189258312,0.329923273657289,0.028132992327365727,0.3248081841432225
411950,ON Semiconductor Corporation,387,0.31513210855188567,0.11190627516158291,0.5729616171600975,0.20322583339030276,0.4655140326496766,0.09560723514211886,0.6149870801033591,0.28940568475452194,0.09302325581395349,0.2868217054263566
416512,"NetEase, Inc.",269,0.4683061952124519,0.0601332462635099,0.4715605605822957,0.408172948948942,0.4544887800723258,0.048327137546468404,0.483271375464684,0.4684014869888476,0.04460966542750929,0.4646840148698885
427186,Ceragon Networks Ltd.,221,0.3613470624331638,0.13766901474024645,0.5009839265898073,0.22367804769291733,0.525832665184153,0.11312217194570136,0.5339366515837104,0.35294117647058826,0.11312217194570136,0.35294117647058826
427445,"Impinj, Inc.",305,0.29434406539333646,0.10987166379135652,0.5957842712519599,0.18447240160197997,0.4635232320887296,0.08196721311475409,0.6426229508196721,0.2754098360655738,0.07868852459016394,0.2754098360655738
428613,"Baidu, Inc.",306,0.565521044303584,0.07374603114109121,0.3607329234961737,0.4917750131624927,0.4973601093589136,0.06862745098039216,0.33986928104575165,0.5915032679738562,0.06862745098039216,0.5915032679738562
428918,"nLIGHT, Inc.",245,0.353632994459904,0.14357467022705442,0.50279233066023,0.21005832423284954,0.5316141387052945,0.13877551020408163,0.5224489795918368,0.33877551020408164,0.1306122448979592,0.3346938775510204
528092,United Microelectronics Corporation,252,0.3640012228085349,0.11589304188318136,0.5201057364188489,0.24810818092535353,0.48844735848068943,0.0992063492063492,0.5476190476190477,0.3531746031746032,0.08333333333333333,0.3492063492063492
528312,"ASE Technology Holding Co., Ltd.",315,0.33072956856635827,0.14823077852202077,0.5210396550063576,0.1824987900443375,0.5214343104254087,0.12063492063492064,0.5619047619047619,0.31746031746031744,0.12063492063492064,0.3142857142857143
598611,Wipro Limited,253,0.42854825452176243,0.1000227259578765,0.47142901860560354,0.32852552856388595,0.5047727514093092,0.08300395256916997,0.49407114624505927,0.42292490118577075,0.07509881422924901,0.4150197628458498
619981,Saputo Inc.,280,0.4740130208066798,0.11592845425641696,0.4100585270872606,0.35808456655026283,0.5516054669467862,0.09642857142857143,0.42142857142857143,0.48214285714285715,0.09285714285714286,0.475
620281,Carrier Global Corporation,414,0.3989246247768186,0.1279579477602895,0.4731174280848984,0.2709666770165291,0.5260063634236789,0.11594202898550725,0.5,0.38405797101449274,0.10628019323671498,0.38164251207729466
675577,"Bed Bath & Beyond, Inc.",1370,0.1820131123436438,0.09387669466286354,0.724110189833454,0.08813641768078027,0.34496336225649626,0.06496350364963503,0.8102189781021898,0.12481751824817518,0.060583941605839416,0.12043795620437957
738400,"Synchronoss Technologies, Inc.",114,0.4696498718521182,0.10149498133544337,0.42885514706569283,0.3681548905166748,0.5315680324835844,0.07894736842105263,0.4298245614035088,0.49122807017543857,0.07894736842105263,0.4824561403508772
763109,D-Wave Quantum Inc.,262,0.32591904879668515,0.09125965554800368,0.5828213017888879,0.23465939324868146,0.45400771273439694,0.07633587786259542,0.6183206106870229,0.3053435114503817,0.06870229007633588,0.29770992366412213
851282,Turtle Beach Corporation,192,0.5216515779029578,0.06482742133327217,0.41352099474655307,0.4568241565696856,0.46346024660123275,0.041666666666666664,0.4270833333333333,0.53125,0.036458333333333336,0.53125
867124,Telos Corporation,216,0.3343937740514607,0.09463457433998378,0.5709716453803358,0.2397591997114769,0.47001787909669773,0.08333333333333333,0.6018518518518519,0.3148148148148148,0.07407407407407407,0.3101851851851852
875505,Advantest Corporation,351,0.3331183984774852,0.08665513422769996,0.5802264660092713,0.24646326424978524,0.44002423627999837,0.05982905982905983,0.6239316239316239,0.3162393162393162,0.05698005698005698,0.31054131054131057
882937,Nidec Corporation,639,0.2561421855841071,0.06861242698141154,0.675245387430109,0.18752975860269558,0.37270457396882734,0.04538341158059468,0.7402190923317684,0.21439749608763695,0.04225352112676056,0.20970266040688576
934467,NXP Semiconductors N.V.,345,0.23426703745229305,0.23957787566831795,0.5261550878808983,-0.005310838216024897,0.5245177260602704,0.2289855072463768,0.5768115942028985,0.19420289855072465,0.21739130434782608,0.1826086956521739
969374,"Vertex, Inc.",375,0.39069494024664164,0.07389224785814683,0.5354128141999245,0.3168026923884948,0.42801471871205493,0.056,0.5786666666666667,0.36533333333333334,0.05333333333333334,0.36
1027055,"Verisk Analytics, Inc.",272,0.42089810416013385,0.06930087384535,0.5098010211333852,0.35159723031478385,0.44401813601712087,0.058823529411764705,0.5441176470588235,0.39705882352941174,0.05514705882352941,0.39705882352941174
1043391,"Applied Optoelectronics, Inc.",175,0.44747748623469047,0.12690335772665484,0.42561915460973976,0.3205741285080356,0.5527808582427763,0.11428571428571428,0.4342857142857143,0.4514285714285714,0.11428571428571428,0.44571428571428573
1054561,Bandwidth Inc.,240,0.41548529607243834,0.04325728489590498,0.5412574191344902,0.37222801117653337,0.4063573771836482,0.016666666666666666,0.6,0.38333333333333336,0.016666666666666666,0.37916666666666665
1265495,"Upland Software, Inc.",103,0.39270142905269434,0.1650617345760676,0.4422368357337794,0.22763969447662674,0.5871504764899009,0.1553398058252427,0.46601941747572817,0.3786407766990291,0.1553398058252427,0.3592233009708738
1303244,Flutter Entertainment plc,293,0.46450469934988653,0.056206056220399744,0.4792892474000924,0.40829864312948677,0.44206147351287156,0.030716723549488054,0.5187713310580204,0.45051194539249145,0.027303754266211604,0.447098976109215
1342547,Tucows Inc.,198,0.36797644493330006,0.17884203357236328,0.4531815194129718,0.18913441136093678,0.6157029962952725,0.16161616161616163,0.4696969696969697,0.3686868686868687,0.16161616161616163,0.36363636363636365
1462309,"Skyworks Solutions, Inc.",267,0.4276508563686483,0.12528038058213695,0.44706876380264426,0.3023704757865114,0.5332860514362611,0.11610486891385768,0.4606741573033708,0.4232209737827715,0.10861423220973783,0.41947565543071164
1717518,Verint Systems Inc.,229,0.37053069739915656,0.0439223370974371,0.5855469650641799,0.32660836030171947,0.4007648182515477,0.017467248908296942,0.62882096069869,0.3537117903930131,0.017467248908296942,0.34934497816593885
2146380,"TruBridge, Inc.",229,0.4900775002437648,0.0823683995513579,0.4275540989461684,0.4077091006924069,0.4867473557935379,0.06550218340611354,0.4410480349344978,0.49344978165938863,0.06550218340611354,0.4890829694323144
2672153,Silicon Motion Technology Corporation,248,0.5088398437815598,0.08647659906907187,0.4046835572376186,0.42236324471248793,0.5167823375063364,0.06854838709677419,0.3951612903225806,0.5362903225806451,0.06854838709677419,0.5362903225806451
2689126,"Fortinet, Inc.",332,0.3996891051149332,0.05134364391581705,0.5489672504068094,0.3483454611991162,0.42260305930222275,0.030120481927710843,0.5813253012048193,0.3885542168674699,0.024096385542168676,0.3855421686746988
2829085,"Guidewire Software, Inc.",310,0.4023972917678616,0.0463847205178031,0.5512179868656301,0.3560125712500585,0.388716787559099,0.01935483870967742,0.5838709677419355,0.3967741935483871,0.01935483870967742,0.3774193548387097
3051626,"Monolithic Power Systems, Inc.",223,0.198177027453422,0.08398551537108194,0.7178374603390694,0.11419151208234007,0.3668788280225992,0.05829596412556054,0.7892376681614349,0.15246636771300448,0.04932735426008968,0.14349775784753363
3352516,Fabrinet,203,0.41087976182476055,0.0763088293703906,0.5128114073596931,0.3345709324543699,0.4571545448354558,0.04926108374384237,0.5369458128078818,0.41379310344827586,0.04926108374384237,0.39408866995073893
3418091,Cavotec Group AB,306,0.35175886108947835,0.05520200743066037,0.5930391278215288,0.29655685365881795,0.40510622507453703,0.032679738562091505,0.6241830065359477,0.3431372549019608,0.029411764705882353,0.33986928104575165
3563673,Applied Digital Corporation,177,0.3230482488554918,0.07362397992194204,0.603327772764247,0.24942426893354977,0.43314365577968605,0.05084745762711865,0.6440677966101694,0.3050847457627119,0.05084745762711865,0.2994350282485876
3597563,"CEVA, Inc.",218,0.47140459076996993,0.07341021537532978,0.4551851947603901,0.39799437539464017,0.49200287527219005,0.06422018348623854,0.44954128440366975,0.48623853211009177,0.05963302752293578,0.48623853211009177
3720301,"Ultra Clean Holdings, Inc.",136,0.40596139680265503,0.11189239054425236,0.4821462132214733,0.29406900625840265,0.5106029781956615,0.09558823529411764,0.5,0.40441176470588236,0.08823529411764706,0.40441176470588236
4038384,Billerud AB (publ),279,0.35765398448119506,0.21051056923237912,0.4318354441367063,0.14714341524881594,0.5933303329475056,0.21505376344086022,0.44086021505376344,0.34408602150537637,0.20430107526881722,0.33691756272401435
4069597,First Advantage Corporation,322,0.37931394905881577,0.1081078650779814,0.5125781848841573,0.27120608398083434,0.4866242760432121,0.09316770186335403,0.546583850931677,0.36024844720496896,0.08695652173913043,0.35403726708074534
4245259,"Allegro MicroSystems, Inc.",289,0.3543884984691302,0.12938316273712472,0.5162283374048177,0.22500533573200546,0.517117155515935,0.10380622837370242,0.5501730103806228,0.3460207612456747,0.09688581314878893,0.32525951557093424
4593731,"First Solar, Inc.",334,0.2941444691000116,0.18874602839713192,0.5171095037520557,0.10539844070287968,0.5326500603318348,0.17365269461077845,0.5508982035928144,0.2754491017964072,0.16467065868263472,0.27245508982035926
4639940,"Arteris, Inc.",176,0.32917597101450985,0.11068144918747501,0.5601425798906182,0.21849452182703483,0.4780410277634182,0.09090909090909091,0.6079545454545454,0.30113636363636365,0.08522727272727272,0.29545454545454547
